system:index,ADM0_CODE,ADM0_NAME,ADM1_CODE,ADM1_NAME,ADM2_CODE,ADM2_NAME,DISP_AREA,EXP2_YEAR,STATUS,STR2_YEAR,Shape_Area,Shape_Leng,mean,.geo
00010000000000001423,116,Indonesia,1512,Nangroe Aceh Darussalam,73657,Bireuen,NO,3000,Member State,2001,0.140708099638,1.87619186545,-0.10396734835717002,"{""type"":""Polygon"",""coordinates"":[[[96.32408742929323,4.972847466725179],[96.32437723205582,4.97065802380624],[96.3255366188274,4.967429627685659],[96.32699030444884,4.963853490059136],[96.32832353519358,4.960852503158366],[96.33091875955759,4.957512604923704],[96.33363434706968,4.955211702703568],[96.33616714635517,4.953544029644467],[96.33869988601177,4.952687828027267],[96.34185696704454,4.952870660533656],[96.34570511607676,4.954377880647798],[96.34834497158838,4.955309820222659],[96.35340155636996,4.956478126349307],[96.35701785072216,4.956491468328908],[96.3608081586028,4.956326530695353],[96.36460730147448,4.9554124153365215],[96.36616345951866,4.9549575135166295],[96.36788917748157,4.953633221522322],[96.3695658226353,4.95110039071293],[96.37147431851982,4.9479880137960475],[96.3745332619208,4.943377230105001],[96.37666910577818,4.9412458295331625],[96.37972359285936,4.939582576013879],[96.38305457926447,4.938668452360329],[96.38650593703977,4.939141106254437],[96.39034968293066,4.939957115019428],[96.39724786734511,4.941361734975717],[96.3973683263026,4.9413661713377675],[96.40219304774298,4.941549061600878],[96.40580939486406,4.941214603703396],[96.41064305135313,4.94042086128236],[96.4158155679969,4.938583725299231],[96.41996703479414,4.936055427251792],[96.42336483877064,4.933932906819945],[96.42722197283875,4.932555031407178],[96.43015156982013,4.931930781305348],[96.43527066651536,4.931253002951813],[96.43959150555719,4.929937500764741],[96.44788541065051,4.925456157454901],[96.45105140092811,4.923561053244229],[96.45312488752462,4.921487529424421],[96.45469006749079,4.9180272520671915],[96.45607682726298,4.9145134813667966],[96.45770435965805,4.9098403852003285],[96.46135641929672,4.900440594976125],[96.46274763501097,4.897096227993373],[96.46419685741665,4.893867883168565],[96.46536069904991,4.88844558648419],[96.4707026274945,4.8886328538505985],[96.47403810579756,4.8885258592218594],[96.47967437844437,4.888543717832934],[96.48029421855016,4.8885526184888795],[96.48484694770352,4.888615046523518],[96.49076865363116,4.888980674927683],[96.50173803165617,4.890800031880681],[96.50609458180546,4.894389600110449],[96.51371072066536,4.9022019376052635],[96.51685884872204,4.905675574340602],[96.52281170758344,4.913599416716778],[96.52619168573572,4.918054062283537],[96.52934434009035,4.921469667233206],[96.53277782084305,4.9249433283326525],[96.53776756956842,4.9287068027572385],[96.54304713664288,4.9320154907242],[96.54710934193895,4.934681993761634],[96.5566919766254,4.941058499685906],[96.56197156743721,4.943381736921989],[96.5686869188924,4.945303611354012],[96.57477365618891,4.947805189620125],[96.58855222910853,4.952692331887207],[96.59922729594153,4.956473646028741],[96.60779774493898,4.961240410146309],[96.60829715958901,4.961521337333204],[96.61403598121767,4.964651598455407],[96.62080490570423,4.967616972388097],[96.6262583863627,4.9693069012228825],[96.63941272345987,4.97159445193466],[96.64614151952733,4.971206488926255],[96.65172429794735,4.969489786485081],[96.6552336097983,4.967019386717365],[96.65817218424559,4.9651198051036305],[96.66237711616107,4.963978313628471],[96.66697003469342,4.964914722489614],[96.67224960083038,4.966778640029912],[96.67793491902658,4.9690438284452245],[96.6829826021378,4.970617916037379],[96.68463250458738,4.970724957094826],[96.78203713912049,4.95118065334162],[96.78548400116833,4.957004307008116],[96.7939740864265,4.977123768831615],[96.79475447515966,4.981029904144693],[96.79608323360986,4.987673964346051],[96.79613677030471,4.987959360937997],[96.7967922918876,4.990496562680841],[96.8005156492143,4.997916502475666],[96.80089018735576,4.998193028277559],[96.80333822574852,4.999998956747888],[96.80621880254724,5.002121453870359],[96.80760109639213,5.003454758635099],[96.81031672027721,5.006085596923509],[96.81101236269602,5.0069684965379],[96.8131348988171,5.011641605862573],[96.81438341931744,5.019494142485613],[96.8135139245749,5.025442588713358],[96.81293418611479,5.026503819135127],[96.81113270492963,5.029781284571866],[96.80972368465643,5.031484635363506],[96.80957203387392,5.031765600944215],[96.80895227227744,5.032924953830153],[96.80699026423746,5.036621489903609],[96.8081807873014,5.042619047125588],[96.81105691872801,5.045334584540533],[96.81263095168366,5.046815031066316],[96.8175805782566,5.052897262826623],[96.82469732280752,5.059394174131244],[96.8405628168195,5.073404679897756],[96.84829934011451,5.081319582382816],[96.85047094691637,5.08354020752357],[96.85238837212582,5.086902340661071],[96.85194244855052,5.089007078189248],[96.85114869412995,5.092748249066108],[96.84861149340665,5.100877168737253],[96.84813884678636,5.103655191494112],[96.84754129482444,5.107142247040801],[96.84722023049399,5.109019455144383],[96.84470526762274,5.114223223352463],[96.84229297064981,5.117572011907692],[96.84046916587526,5.120193966779227],[96.83747706858857,5.124563894459858],[96.83610370897145,5.126574940131283],[96.83536347098334,5.129437680795152],[96.8368082146306,5.134284730534606],[96.83768669004235,5.137745040039796],[96.83797654617938,5.139354735032557],[96.83889061562326,5.144500525424258],[96.83928745792335,5.146734580918123],[96.83770893629162,5.15200078700453],[96.83677705395691,5.160499823590015],[96.83880588208987,5.164388115086511],[96.83982260997077,5.166171786921943],[96.84032644045922,5.166122724870829],[96.84480342346487,5.165204168907214],[96.84601631468,5.164071557734939],[96.8484330848563,5.161806350811282],[96.84964154442714,5.158760734022418],[96.85020336754715,5.153151175249812],[96.85031036644175,5.152058697824737],[96.85337823355039,5.147728942685802],[96.85523324157181,5.147296381685438],[96.8576501077434,5.14778689781165],[96.85914836099387,5.148379987875612],[96.85947382021288,5.148656429157985],[96.86234108949246,5.151068833245687],[96.86652370754838,5.157793101948283],[96.86787479647298,5.161672565890452],[96.8706304924338,5.169690023668548],[96.86994378736428,5.176048672502017],[96.86904753027116,5.1830049341788],[96.86929276619989,5.19841552211783],[96.86940871557307,5.199227129334333],[96.87023812372267,5.2050952855161015],[96.86880671390351,5.216457035641529],[96.86817804253339,5.218142624865549],[96.86534201859487,5.22574984332516],[96.86483815855527,5.227096498594806],[96.86168114413894,5.237749241204775],[96.85860429628958,5.242649828701624],[96.85463128875767,5.2539803835454455],[96.85249537460386,5.26846802046684],[96.85249087526066,5.268467990701961],[96.85138952718286,5.269159185021362],[96.84426831232518,5.270978510704369],[96.83028009275256,5.271402128222017],[96.83370915003893,5.274398605011974],[96.83966655417436,5.274880195987347],[96.8396709708427,5.274880226704881],[96.8482145943528,5.273814505143082],[96.8541318472083,5.273078765106692],[96.85663784699939,5.275388539988867],[96.85525999334108,5.277448692190771],[96.84676542614766,5.278081873088067],[96.83736117594005,5.278781914679678],[96.83735667764097,5.278781964091763],[96.82727914108175,5.277609208006599],[96.8247329751293,5.276846671461985],[96.81911895629783,5.275170040169852],[96.81169010820746,5.272971694578786],[96.8093312736547,5.273631680520855],[96.80847958642568,5.273868023757973],[96.80776165333408,5.273150084226769],[96.80596015197554,5.271339651377087],[96.79748787127656,5.267397878576067],[96.77709193646666,5.26493199851418],[96.77409989529855,5.264570809253745],[96.77186588219523,5.262880742175839],[96.77043900402579,5.26180165844184],[96.7631082020972,5.259478473055368],[96.74338116919974,5.260111663696183],[96.7256740976729,5.256896683082625],[96.72022948271047,5.255911227387097],[96.70533612901613,5.2473898626037485],[96.70018141026415,5.244437954781384],[96.69435776077157,5.241111476750887],[96.67167879616588,5.231618042400813],[96.61393793101526,5.2144192289158315],[96.60959477574958,5.214236407190991],[96.57930856331926,5.212938852141535],[96.53049025108069,5.202428763210801],[96.53048585558774,5.202428729490314],[96.5177595749324,5.201750992479158],[96.50778898513158,5.201220331506153],[96.49861221414153,5.202098784419792],[96.49722094138639,5.2025491182090695],[96.49080875773345,5.2046092724015685],[96.48391049382995,5.208720504344385],[96.47838120056683,5.21399120848767],[96.4766957171033,5.216662193923396],[96.47447059640812,5.220189362000629],[96.47259776587323,5.230311462856339],[96.47120210446768,5.232554388249932],[96.46960130366477,5.235131816416707],[96.4649995017198,5.237637787903658],[96.45904207668767,5.237619990374464],[96.45903768615206,5.237619956342992],[96.42469808916559,5.21887837146283],[96.41582450554826,5.2182585095742215],[96.41437972623596,5.2181604476233465],[96.41030410322337,5.217014474209316],[96.40551954002088,5.21566780303083],[96.40339254354619,5.215074716901249],[96.40109162110176,5.2144281941271595],[96.38824049893074,5.214851808540667],[96.37841711881467,5.217585254914196],[96.36619918146357,5.220991995991937],[96.33911903020095,5.230752970199148],[96.32831022870909,5.2346501821481235],[96.32604946570896,5.234797350076357],[96.3281853588495,5.223716515448409],[96.32981290573125,5.21807575154924],[96.33236794536201,5.213928770974164],[96.33451728126816,5.210700349304309],[96.33534220836576,5.2066202565278035],[96.33540907289257,5.206268059716929],[96.33455736698788,5.199695329188277],[96.33453951504475,5.199588297048818],[96.3344503365507,5.198897153811901],[96.33437901007609,5.198370928351475],[96.33427644291065,5.197528149176215],[96.33371013561982,5.189653454570785],[96.33427644291065,5.181484362804306],[96.33445926250887,5.180650460442501],[96.33571678047234,5.174916059092533],[96.33796864234724,5.1634115704430155],[96.3398904576186,5.159550038547039],[96.3404077234561,5.158609178173018],[96.34161171806358,5.156446450724622],[96.34187473992336,5.155978297155796],[96.34476423896943,5.150618407833223],[96.3444967412569,5.144696760561778],[96.34337749973862,5.142944304638213],[96.3421646252174,5.141053689966931],[96.34008222040356,5.133785366696389],[96.34186589406067,5.130895865268892],[96.34422469985402,5.127328584136713],[96.34558029261144,5.124220531691854],[96.34551341720326,5.119159515670888],[96.3454910983633,5.117719160735891],[96.34426933663788,5.11279638137363],[96.344193535282,5.112488646509643],[96.34468843701357,5.108809929231933],[96.3451611050991,5.106112184648703],[96.34579431063017,5.102477982838196],[96.34742191038141,5.099771312009317],[96.34834935439632,5.098215089740292],[96.35135481550515,5.093488475194258],[96.35214408851327,5.090291240876932],[96.35258556302111,5.088480888162254],[96.3523268791984,5.082269364988104],[96.35221989950526,5.0816093902661335],[96.35172940238925,5.078474637009543],[96.35170708133116,5.074965328126238],[96.3536467704166,5.073404651418016],[96.35719180761348,5.073047944815243],[96.36096865023147,5.073208449728345],[96.36741650009807,5.068356951538292],[96.3723438214318,5.0592514973968505],[96.375161973911,5.051648692925853],[96.37536708007781,5.046930945818224],[96.37447975308095,5.033477863701602],[96.37386882989853,5.026231818290969],[96.37183993210391,5.0230212360434185],[96.36948552515906,5.020898708782147],[96.36637754793428,5.01861119784926],[96.36418814886129,5.015743998612643],[96.36221273814047,5.011262641123105],[96.35944363107018,5.0079361330068854],[96.3575529543786,5.007311830173746],[96.35480613206357,5.007204844491311],[96.35308053115766,5.006174771683954],[96.35157778168582,5.004110246699471],[96.34863926970752,4.999998961575453],[96.34859462980442,4.999932013842713],[96.34752003520683,4.995776172478435],[96.34574975391743,4.992422907945645],[96.34277548253196,4.988775348610492],[96.3406351140288,4.986866897274551],[96.33979234476655,4.9861132603590885],[96.3360601131603,4.983852524625155],[96.33175710863468,4.981587291985616],[96.33078942176465,4.981181544125923],[96.32901028346222,4.980022141055942],[96.32591121326347,4.977070225790599],[96.32465373045866,4.97487185750443],[96.32408742929323,4.972847466725179]]]}"
