system:index,bridge,code,fclass,genangan_puncak,genangan_terkini,layer,maxspeed,name,oneway,osm_id,panjang_km,ref,tunnel,.geo
00080000000000000260,F,5113,primary,1,0,0,0,,B,664302719,3.322292938098125,,F,"{""type"":""LineString"",""coordinates"":[[97.77090964481023,1.0266277537369515],[97.77023186145011,1.0257403926273156],[97.76979486954687,1.025142873086154],[97.76890750843724,1.024014720519632],[97.76871576709195,1.0237962245680132],[97.7682029704708,1.0233191007552946],[97.76755640081805,1.0226323991930637],[97.76752072800961,1.0226011854856898],[97.76747613699908,1.0225744308793692],[97.76742262778644,1.0225565944751551],[97.7673602003717,1.0225521353741018],[97.76679835363898,1.0225788899804225],[97.7667091716179,1.0225744308793692],[97.76664674420316,1.0225521353741018],[97.7662588024115,1.0223336394224831],[97.76622312960306,1.0223024257151092],[97.76618745679464,1.0222622938056278],[97.76608489747042,1.022061634258223],[97.7660581428641,1.022021502348742],[97.76602692915671,1.0219947477424212],[97.76598679724724,1.0219724522371543],[97.76587977882195,1.0219055657213523],[97.76584410601353,1.0218788111150314],[97.76581289230614,1.0218342201044972],[97.76575938309352,1.0217093652750004],[97.76573262848719,1.0215577558391835],[97.76572371028509,1.021522083030756],[97.76570587388086,1.0214908693233817],[97.76559439635453,1.0213660144938852],[97.76556764174822,1.021343718988618],[97.76553642804085,1.0213258825844043],[97.76532239119028,1.021223323260175],[97.76528225928081,1.0211965686538547],[97.76525550467447,1.021160895845427],[97.76519307725974,1.0210137455106634],[97.76517969995656,1.0209646953990754],[97.76517078175446,1.020915645287487],[97.76517078175446,1.0207729540537773],[97.7651663226534,1.0207239039421891],[97.76514848624919,1.0206882311337615],[97.76511727254183,1.0206570174263874],[97.76508605883444,1.0206302628200665],[97.7650414678239,1.020612426415853],[97.76498795861126,1.0206035082137461],[97.76492553119652,1.0206079673147994],[97.76458663951645,1.0206837720327078],[97.7642655842406,1.0207684949527236],[97.76391777435843,1.0207595767506163],[97.76353875076889,1.0206793129316545],[97.76343619144467,1.0206347219211203],[97.76332025481727,1.0205589172032117],[97.76326228650359,1.0204920306874101],[97.76319539998778,1.0203582576558063],[97.76314634987621,1.0201665163105085],[97.76279408089296,1.019613587779881],[97.76196468809704,1.0184675988091454],[97.76177740585278,1.0182268073522593],[97.7616703874275,1.018070738815389],[97.76147418698115,1.0177942745500752],[97.76127352743376,1.017544564891082],[97.76104165417898,1.0173126916363031],[97.76091234024842,1.017161082200486],[97.7608855856421,1.0171075729878445],[97.76087666744,1.0170540637752035],[97.76086329013683,1.0165591035582708],[97.76084991283368,1.0164654624361482],[97.76081869912629,1.0163896577182396],[97.76078748541892,1.0163316894045449],[97.76039062542516,1.0159080748044675],[97.76026577059567,1.0157698426718105],[97.75955677352816,1.015011795492725],[97.75884777646067,1.01428050291996],[97.7585668530943,1.0139772840483252],[97.75852672118484,1.0139460703409515],[97.75829038882898,1.0138212155114552],[97.7582413387174,1.0137810836019736],[97.75780880591523,1.0133173370924156],[97.75760368726675,1.0130453319281554],[97.7575234234478,1.0129606090081396],[97.7569481994119,1.0125459126101695],[97.75690360840137,1.0125280762059556],[97.75684118098661,1.0125146989027953],[97.75646661649813,1.0124790260943677],[97.75638635267916,1.0124701078922609],[97.75619907043492,1.012483485195421],[97.75601624729173,1.012510239801742],[97.75594044257382,1.0124924033975282],[97.75586909695699,1.0124611896901539],[97.75574424212746,1.012403221376459],[97.75567289651063,1.0123809258711918],[97.75558371448955,1.0123764667701385],[97.75548115516533,1.012389844073299],[97.75536967763898,1.0124433532859398],[97.75522252730421,1.0125592899133298],[97.75509321337367,1.0126886038438798],[97.75497727674627,1.0128357541786432],[97.75478553540097,1.013152350353438],[97.75464284416726,1.0135090784377139],[97.75462500776305,1.0135269148419275],[97.75459379405568,1.0135447512461413],[97.75455812124726,1.0135492103471946],[97.75452244843883,1.0135492103471946],[97.75434408439669,1.0134912420334998],[97.7540274882219,1.0133084188903085],[97.75383574687659,1.0132549096776673],[97.753786696765,1.0132549096776673],[97.75373764665342,1.0132682869808276],[97.753452264186,1.0133886827092706],[97.75341213227651,1.0133931418103241],[97.7533853776702,1.013384223608217],[97.75335862306387,1.0133663872040033],[97.75334970486178,1.013339632597683],[97.75334970486178,1.0131478912523848],[97.75334970486178,1.0128446723807503],[97.75334970486178,1.0128089995723224],[97.75335862306387,1.0127777858649485],[97.75336754126599,1.012751031258628],[97.75338091856914,1.0127242766523072],[97.75347455969127,1.0126038809238642],[97.7536930556429,1.0122872847490696],[97.75374656485552,1.0121579708185193],[97.75376886036081,1.0120598705953439],[97.7537777785629,1.011975147675328],[97.75373764665342,1.0114712692562888],[97.75368413744077,1.0112572324057234],[97.75367967833972,1.0112260186983493],[97.75368413744077,1.011119000273067],[97.75373318755237,1.010887127018287],[97.75368859654185,1.0102806892750191],[97.75368413744077,1.010030979616026],[97.75363508732919,1.0097768108559797],[97.75360833272286,1.0096965470370174],[97.75355928261128,1.0096341196222693],[97.75307769969751,1.0092194232242986]]}"
00090000000000005f8e,F,5112,trunk,1,0,0,0,Jalan Lintas Tengah Sumatera,B,234736528,18.03312773591357,5,F,"{""type"":""LineString"",""coordinates"":[[98.4781007763815,2.6260537923953464],[98.47802943076465,2.626027037789026],[98.47799375795621,2.626027037789026],[98.47796254424883,2.626035955991133],[98.47793133054145,2.6260537923953464],[98.47790903503619,2.6260805470016675],[98.47781985301512,2.626299042953286],[98.47777080290355,2.626357011266981],[98.47743191122346,2.62671819845231],[98.47733827010136,2.626758330361791],[98.47724462897924,2.6267627894628456],[98.47689235999601,2.6266423937344014],[98.4768254734802,2.626651311936509],[98.47676304606547,2.626673607441776],[98.4762992995559,2.6269723672123564],[98.47601391708848,2.627074926536586],[98.47584001214739,2.6271016811429067],[98.47563489349893,2.627074926536586],[98.47512655597885,2.626869807888127],[98.47499278294724,2.626869807888127],[98.47486346901668,2.6269233171007684],[98.47459146385243,2.627132894850281],[98.47390476229019,2.6276590687745873],[98.47315117421218,2.6282387519115353],[98.47306645129215,2.6282699656189097],[98.47297726927107,2.628265506517856],[98.47289700545213,2.6282387519115353],[98.47283903713841,2.6282030791031077],[98.47243771804361,2.627917696635687],[98.47238866793202,2.6278820238272598],[98.47230840411306,2.627841891917778],[98.4722103038899,2.6278106782104045],[98.47172426187505,2.6278106782104045],[98.47164399805611,2.6278017600082975],[98.47158157064136,2.627761628098817],[98.47142996120553,2.6276323141682667],[98.47136307468973,2.6276055595619456],[98.47129172907287,2.627601100460893],[98.47098851020124,2.6276501505724803],[98.47029734953797,2.627841891917778],[98.46980684842208,2.628047010566237],[98.4693252655083,2.6283457703368183],[98.46931188820514,2.628354688538925],[98.46871882776504,2.6288496487558577],[98.46799199429333,2.629607695934943],[98.46792510777752,2.629674582450745],[98.46760851160273,2.6300045559287],[98.467381097449,2.6302408882845323],[98.46619943566984,2.63146714107423],[98.46557070242132,2.6321583017375136],[98.46532545186336,2.632439225103881],[98.46508020130543,2.632742443975516],[98.4649196736675,2.6329653990281883],[98.46478590063592,2.6332061904850734],[98.46458970018956,2.63360305047883],[98.46443809075373,2.6339330239567853],[98.46439795884426,2.6340757151904963],[98.46436228603582,2.6342139473231527],[98.46429985862108,2.634543920801108],[98.46381381660625,2.6369384580668083],[98.46354627054303,2.6383207793933763],[98.46326534717669,2.6397789054378533],[98.46321629706509,2.6400107786926323],[98.46318954245876,2.6400955016126475],[98.46316278785245,2.6401713063305565],[98.46312265594298,2.6402426519474114],[98.4630602285282,2.6403139975642667],[98.4629844238103,2.6403808840800678],[98.46177600742482,2.641598218667659],[98.45969360723288,2.643814391891222],[98.45761120704091,2.646035024215838],[98.45626009942171,2.647479772957154],[98.4555912342637,2.6481932291257055],[98.45497141921726,2.6488888488900435],[98.4544898363035,2.649530959441739],[98.45427134035188,2.6498520147175872],[98.45408851720867,2.6501507744881683],[98.45362031159809,2.6511183994167653],[98.4533795201412,2.6516891643516076],[98.4530138738548,2.6523089793980366],[98.45275078689265,2.652679084785472],[98.45257688195156,2.652852989726557],[98.45242081341469,2.6530001400613195],[98.45207300353253,2.65328552252874],[98.45183221207563,2.6534505092677185],[98.45164047073035,2.6535753640972146],[98.45084675074283,2.6539766831920253],[98.45025369030273,2.6542576065583914],[98.44990588042056,2.654418134196316],[98.4486172002161,2.655024571939585],[98.44825601303077,2.6551940177796154],[98.44814453550445,2.6552475269922566],[98.44802859887704,2.6553054953059516],[98.44792158045178,2.655372381821753],[98.44779672562228,2.655461563842822],[98.44739094742641,2.6559119330492207],[98.44706097394845,2.6563489249524586],[98.44668640945997,2.656968739998887],[98.4458703939672,2.6582440429001726],[98.44572770273348,2.6584669979528446],[98.44544677936712,2.6589441217655634],[98.44527733352709,2.6592473406371977],[98.44508113308073,2.65958623231726],[98.4449785737565,2.659773514561504],[98.44472440499646,2.6603309021931856],[98.4447957506133,2.66040224781004],[98.44438997241744,2.6612048859996604],[98.44378799377523,2.662720980357832],[98.44256620008657,2.665851269297351],[98.44187949852436,2.667634909718729],[98.4411571241537,2.6694809775548567],[98.44107686033472,2.6696682597991006],[98.4409832192126,2.669864460245453],[98.44086282348415,2.670082956197071],[98.44077810056416,2.6702167292286743],[98.4406577048357,2.67040401147292],[98.440515013602,2.6705823755150577],[98.44039015877249,2.6707429031529815],[98.44022963113457,2.6709212671951192],[98.43978372102923,2.671291372582555],[98.4377860437573,2.672780712334406],[98.43742039747092,2.6730437992965594],[98.4372866244393,2.6731285222165746],[98.4371439332056,2.673204326934483],[98.43687192804133,2.6733291817639797],[98.43518192874207,2.6740337197304247],[98.43425889482401,2.6743993660168073],[98.43362124337338,2.674680289383174],[98.43264915934371,2.675210922408534],[98.4324886317058,2.675304563530656],[98.43236377687629,2.6754205001580464],[98.4322968903605,2.675545354987542],[98.43212744452046,2.676058151608688],[98.43207839440888,2.676160710932918],[98.43202934429729,2.6762365156508268],[98.43192678497306,2.6763479931771625],[98.43183314385094,2.676410420591911],[98.43170828902144,2.6764773071077133],[98.43114198318764,2.676682425756171],[98.43010747174324,2.6770792857499273],[98.42992910770111,2.67714617226573],[98.42977303916425,2.677257649792066],[98.42958575691999,2.6774538502384178],[98.42909525580413,2.6781450109017015],[98.42895256457042,2.678318915842786],[98.42884554614514,2.6784214751670152],[98.42856462277875,2.6784794434807098],[98.42824802660397,2.6785284935922977],[98.42790021672181,2.6785998392091535],[98.42747214302067,2.678733612240756],[98.42728486077641,2.6788094169586647],[98.42713771044167,2.678907517181841],[98.42702623291532,2.6789788627986955],[98.42691029628793,2.6790769630218714],[98.42676314595316,2.67925532706401],[98.42662937292155,2.679451527510361],[98.42650005899101,2.6796789416640867],[98.42626372663518,2.6802006564873397],[98.42608536259304,2.680463743449493],[98.42588470304564,2.680677780300059],[98.4257732255193,2.6807669623211274],[98.4256305342856,2.6808472261400897],[98.42491707811705,2.6811192313043493],[98.4245960228412,2.681306513548595],[98.42443995430432,2.6814179910749307],[98.42429280396956,2.681582977813908],[98.42417686734217,2.681770260058153],[98.42409660352321,2.6819441649992375],[98.42370866173155,2.682871658018354],[98.4235035430831,2.683402291043714],[98.42326275162621,2.6838571193511656],[98.42314235589777,2.6840087287869827],[98.42300858286617,2.6841603382228003],[98.4227767096114,2.6843387022649376],[98.42109116941317,2.685342000001963],[98.42068539121732,2.685640759772544],[98.4205159453773,2.6858146647136287],[98.42032420403199,2.686100047181049],[98.42010570808037,2.6865816300948206],[98.41977127550136,2.6872281997475715],[98.41958399325713,2.687509123113938],[98.41938779281078,2.687700864459236],[98.41914254225283,2.6878613920971595],[98.41867879574326,2.688097724452992],[98.417153783183,2.6888557716320785],[98.41707351936402,2.6889449536531473],[98.41671679127975,2.6890787266847505],[98.4165027544292,2.6892615498279415],[98.41628871757862,2.6894934230827214],[98.41541027467109,2.690608198346083],[98.41499557827314,2.6911165358661755],[98.41482613243309,2.691361786424115],[98.41474140951307,2.6914866412536114],[98.41457642277409,2.6916560870936426],[98.41424644929614,2.6919057967526356],[98.41376932548344,2.692173342815842],[98.4122978221358,2.693056244824424],[98.4117984028178,2.693337168190791],[98.40946629296684,2.694643684799451],[98.40909618757941,2.694853262548963],[98.40899362825517,2.6949112308626577],[98.40821774467189,2.695352681866949],[98.4079189849013,2.695513209504873],[98.40786993478972,2.695539964111194],[98.4072768743496,2.6958610193870416],[98.40655895908,2.696306929492386],[98.40648761346314,2.696369356907135],[98.40594360313463,2.69685539892196],[98.40485558247758,2.6979255831747873],[98.40089590074213,2.7017960828891785],[98.39787263022791,2.704752466887613],[98.39741780192044,2.7051983769929575],[98.3973152425962,2.7053009363171867],[98.39688716889509,2.7057156327151572],[98.39647247249711,2.7061258700120736],[98.39490286892631,2.7076553416734073],[98.3917235298752,2.710767794208712],[98.39018514001175,2.712283888566883],[98.38927548339684,2.7131578723733587],[98.38771033892708,2.7147051804389037],[98.38665799107848,2.715797660196998],[98.38637260861105,2.7162212747970758],[98.38614073535628,2.7166359711950463],[98.38589994389939,2.7172736226456893],[98.384865432455,2.720827526185285],[98.38433034032857,2.7226869713245723],[98.38416089448855,2.7231640951372906],[98.38395577584008,2.723592168838422],[98.38367931157477,2.7240068652363925],[98.38334487899576,2.7243814297248816],[98.38297031450728,2.7246891076975706],[98.38248427249245,2.7249789492660432],[98.38231036755136,2.725054753983952],[98.38066050016158,2.72575037374829],[98.37976422084986,2.7261338564388855],[98.37973300714249,2.7261472337420463],[98.37903738737813,2.7264370753105203],[98.37817678087484,2.7267893442937425],[98.37777546178,2.726976626537987],[98.37740089729152,2.7272084997927664],[98.37710659662199,2.727418077542279],[98.37683459145774,2.7276633281002174],[98.37633517213975,2.7281181564076697],[98.37618356270393,2.7282207157318985],[98.37605870787444,2.7282742249445397],[98.37586696652913,2.7283232750561277],[98.3756975206891,2.7283678660666624],[98.37556374765751,2.7284481298856242],[98.37504203283426,2.7289252536983426],[98.37497514631845,2.729041190325733],[98.37494839171212,2.729174963357336],[98.37492163710581,2.730035569860651],[98.37488150519633,2.7302005565996286],[98.37478786407421,2.7303432478333387],[98.37456936812258,2.7305840392902243],[98.37424831284673,2.7308426671513253],[98.3740877852088,2.7310477857997837],[98.37381578004457,2.731386677479845],[98.37345459285923,2.731747864665175],[98.37308894657284,2.732028788031542],[98.37283031871175,2.7321803974673586],[98.37249588613273,2.732381057014764],[98.3718849892884,2.7326352257748106],[98.37134097895988,2.732844803524322],[98.37131422435357,2.7328581808274817],[98.36948153382062,2.7335627187939266],[98.36848715428567,2.73394174238347]]}"
000900000000000095ab,F,5112,trunk,1,0,0,0,Jalan Porsea–Balige,B,825635678,2.525943611614322,9,F,"{""type"":""LineString"",""coordinates"":[[99.09198967751044,2.3427893979751975],[99.0919361682978,2.34276710246993],[99.09178455886199,2.342695756853075],[99.09119595752293,2.342432669890921],[99.0873878852233,2.3407382114906117],[99.08731653960642,2.340702538682185],[99.08658078793262,2.340394860709497],[99.08634445557676,2.340287842284214],[99.08620176434306,2.3402209557684124],[99.08589854547144,2.3400827236357555],[99.0854526353661,2.3398865231894046],[99.08503347986706,2.339708159147266],[99.08467229268174,2.339561008812503],[99.08452514234696,2.339503040498807],[99.08449838774064,2.3394896631956477],[99.08402572302897,2.3392890036482425],[99.08383844078475,2.33919536252612],[99.0837358814605,2.3391463124145324],[99.08364669943944,2.3391106396061043],[99.08341928528571,2.339008080281875],[99.0827994702393,2.338736075117615],[99.08249625136766,2.3386290566923327],[99.0822822145171,2.3385398746712633],[99.082108309576,2.3384596108523015],[99.0818496817149,2.338370428831232],[99.08176049969384,2.3383258378206984],[99.08172928598646,2.3383169196185905],[99.08161334935906,2.3382723286080567],[99.08117189835478,2.338098423666972],[99.08068139723889,2.33788884591746],[99.08056546061151,2.337839795805872],[99.08027561904304,2.337714940976376],[99.07977174062401,2.337518740530024],[99.07960229478397,2.337465231317383],[99.07942393074184,2.3374295585089553],[99.07928569860917,2.337402803902634],[99.07909841636493,2.337380508397367],[99.07868817906801,2.337335917386833],[99.07847414221746,2.337313621881566],[99.07843401030797,2.337309162780512],[99.07826902356899,2.3372957854773513],[99.07803269121317,2.3372690308710315],[99.07801485480894,2.337264571769978],[99.07776960425099,2.337237817163657],[99.07771609503837,2.3372333580626035],[99.07764920852256,2.337224439860497],[99.07732369414565,2.337184307951016],[99.07695358875822,2.3371486351425883],[99.0768421112319,2.337135257839428],[99.07645416944023,2.337104044132053],[99.0764095784297,2.337099585031],[99.07612419596228,2.337077289525733],[99.07609744135597,2.3370728304246793],[99.07586556810118,2.337041616717305],[99.07560694024008,2.3370104030099315],[99.07557572653272,2.3370104030099315],[99.07545978990532,2.336997025706771],[99.07518778474105,2.336965811999397],[99.07508076631576,2.3369524346962365],[99.07502279800208,2.3369390573930766],[99.07496482968838,2.336925680089916],[99.0749068613747,2.3368989254835952],[99.0748087611515,2.3368498753720073],[99.07471957913044,2.3368008252604193],[99.07464377441255,2.3367517751488314],[99.07456796969464,2.33669826593619],[99.07440298295565,2.3365689520056403],[99.07405963217452,2.336305865043487],[99.07369398588814,2.3360204825760666],[99.07331496229861,2.335730641007592],[99.07310984365014,2.3355745724707218],[99.07293147960802,2.3354363403380654],[99.07253461961425,2.3351286623653773],[99.07198169108362,2.3347050477652997],[99.07193264097204,2.334664915855819],[99.07180332704148,2.334571274733696],[99.07133512143088,2.334227923952581],[99.0713128259256,2.3342145466494206],[99.07129944862245,2.3342011693462603]]}"
